Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2021-02-01 22:56:03,117.204.180.183,47.173.124.199,14594,3829,UDP,769,Control,FTP,"Animi ad expedita eligendi itaque. Nihil aut id accusamus. Consectetur eligendi odio.
Dolorum fugit ea voluptatibus beatae occaecati. Consequuntur deleniti possimus.",IoC Detected,81.18,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Tushar Aggarwal,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/25.0.894.0 Safari/535.2",Segment B,"Siliguri, Mizoram",,,Alert Data,Firewall
2020-04-12 05:22:29,44.251.112.237,161.209.89.172,61873,52955,UDP,815,Control,DNS,"Quod culpa quasi animi asperiores inventore. Quia quas cum perferendis hic voluptatum.
Nulla iure ullam dolor incidunt quae occaecati. In voluptate aperiam pariatur. Quam reprehenderit ducimus culpa.",IoC Detected,40.9,Alert Triggered,Malware,Known Pattern A,Ignored,High,Zoya Taneja,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.1),Segment B,"Dehradun, Punjab",,,Alert Data,Server
2020-02-10 11:59:29,184.72.17.68,121.90.199.92,59930,11829,TCP,926,Data,FTP,Qui quaerat ipsum reprehenderit totam. Ullam reprehenderit quidem dolore qui aliquid. Ducimus excepturi ipsum laborum.,IoC Detected,36.92,,Malware,Known Pattern B,Blocked,Low,Mehul Loyal,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/45.0.895.0 Safari/531.2",Segment C,"Guntakal, Uttarakhand",41.58.16.251,,,Firewall
2022-11-22 12:11:22,37.76.134.174,138.175.70.11,8950,56223,UDP,864,Data,HTTP,Neque dolorum debitis corporis debitis voluptas laborum.,IoC Detected,42.78,,Malware,Known Pattern A,Blocked,High,Saksham Chandran,"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/37.0.883.0 Safari/532.0",Segment A,"Baranagar, Haryana",,,,Server
2020-09-21 10:10:49,172.8.11.197,125.36.66.122,4968,12971,UDP,1233,Data,FTP,"Qui quae voluptatum. Provident vero minima vero esse.
Cupiditate laborum asperiores sit.",IoC Detected,7.98,,DDoS,Known Pattern A,Logged,Medium,Misha Dutta,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_4; rv:1.9.2.20) Gecko/4070-05-06 12:35:01 Firefox/3.6.12,Segment C,"Dindigul, Kerala",26.63.172.114,,,Server
2022-10-23 03:19:51,119.182.73.219,18.174.87.88,38558,27441,UDP,785,Data,HTTP,Ipsum placeat odio necessitatibus optio. Omnis excepturi quia ipsam quibusdam dignissimos. Assumenda facere odio adipisci eos.,,83.61,,Malware,Known Pattern A,Ignored,Medium,Shaan Bhatt,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.0),Segment C,"Tezpur, Punjab",222.39.190.98,Log Data,Alert Data,Firewall
2023-02-08 22:12:14,64.242.202.192,125.226.74.29,6053,40871,UDP,579,Data,FTP,"Dolores labore deserunt aliquid laboriosam modi. Delectus placeat cupiditate blanditiis assumenda a.
Minima quidem quo quo provident eius. Amet illo nobis doloremque id ratione voluptate.",,53.29,,Intrusion,Known Pattern B,Ignored,Medium,Kanav Venkataraman,"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/29.0.879.0 Safari/532.1",Segment A,"Tadepalligudem, Telangana",,,Alert Data,Firewall
2023-06-11 16:01:42,70.32.78.247,204.146.61.21,17430,19421,TCP,1070,Data,HTTP,"Asperiores laudantium consequatur unde. Rerum esse aliquam unde.
Maiores debitis eum vel aspernatur dolor. Itaque soluta dolorem sit ratione. Voluptatum neque omnis commodi deleniti.",,32.85,,Malware,Known Pattern A,Logged,Medium,Nirvi Gokhale,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.1),Segment B,"Malda, Himachal Pradesh",164.17.35.140,Log Data,,Firewall
2021-05-06 12:32:39,96.225.86.130,60.253.112.223,12634,28786,ICMP,960,Data,DNS,Nihil sint occaecati eveniet facere sed. Voluptate provident odit adipisci necessitatibus cupiditate. Magni eum repellat quibusdam quod magnam id.,IoC Detected,26.59,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Rati Venkataraman,Opera/9.47.(X11; Linux x86_64; cmn-TW) Presto/2.9.179 Version/10.00,Segment A,"Panipat, Manipur",,Log Data,Alert Data,Firewall
2022-04-07 20:13:06,126.183.193.152,39.48.47.26,40715,41066,ICMP,164,Control,DNS,"Quis temporibus magnam ipsa. Eligendi nulla occaecati. Dolore nemo dolore.
Voluptatum in officiis praesentium laboriosam. Impedit eius laudantium cumque. Assumenda odio autem mollitia.",,73.99,,DDoS,Known Pattern B,Logged,High,Vidur Solanki,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/5.0),Segment C,"Jamalpur, Odisha",,Log Data,Alert Data,Firewall
2021-02-25 05:47:10,53.244.27.213,146.100.125.110,11435,1371,UDP,575,Control,DNS,Quo quos voluptas itaque. Excepturi suscipit quis iusto nulla. Nisi reprehenderit quisquam perferendis earum tempora non.,,65.16,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Kanav Gopal,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6; rv:1.9.6.20) Gecko/5841-07-28 12:44:32 Firefox/3.8,Segment B,"Alappuzha, Telangana",,Log Data,,Firewall
2023-07-19 23:02:40,61.68.43.0,47.153.59.18,45586,38892,UDP,989,Control,DNS,Iste assumenda esse assumenda tempore distinctio. Quae odio soluta odit corporis inventore.,,13.91,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Pari Bhavsar,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3033-05-24 23:58:53 Firefox/15.0,Segment B,"Nellore, Kerala",,,Alert Data,Server
2023-09-11 22:55:03,93.184.20.186,25.134.146.165,27876,42176,TCP,1095,Data,DNS,Non doloremque repellendus non culpa suscipit vero. Fugiat asperiores natus libero reprehenderit. Perferendis iure repellat facilis iure. Quis odio magnam veritatis atque eos.,IoC Detected,50.64,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Parinaaz Wable,Opera/9.75.(X11; Linux i686; ast-ES) Presto/2.9.177 Version/11.00,Segment B,"Mysore, Odisha",104.168.112.30,,Alert Data,Server
2020-02-16 20:03:59,94.224.180.137,18.55.247.79,43178,19697,ICMP,1211,Data,DNS,Ratione voluptatum nesciunt optio. Totam consequuntur quam illo. Architecto a nostrum accusamus similique alias. Error aspernatur laboriosam odio minus nisi.,IoC Detected,72.3,,Intrusion,Known Pattern A,Blocked,Medium,Jayant Shan,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.0),Segment A,"Muzaffarnagar, Tamil Nadu",190.137.75.74,Log Data,,Firewall
2021-11-02 14:40:20,9.222.25.216,158.111.59.10,11223,48571,UDP,1053,Data,HTTP,Harum numquam animi repudiandae tempore suscipit aspernatur. Dignissimos dolorem sequi molestias quibusdam qui.,IoC Detected,40.06,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Manikya Kar,Opera/9.99.(X11; Linux x86_64; gez-ET) Presto/2.9.180 Version/10.00,Segment B,"Jalgaon, Haryana",,Log Data,,Firewall
2022-06-16 11:19:48,1.92.35.43,136.52.212.10,50299,3020,UDP,1429,Control,FTP,"Ab asperiores blanditiis ipsam est asperiores atque. Quam omnis voluptatem laudantium.
Ad ipsum impedit porro quis.",IoC Detected,96.04,,Intrusion,Known Pattern A,Ignored,Low,Keya Balay,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.0),Segment A,"Amravati, Telangana",,Log Data,Alert Data,Firewall
2021-12-02 02:43:03,177.96.94.83,110.83.126.166,46984,24526,UDP,1388,Data,HTTP,Enim soluta tempora beatae. Aspernatur nobis aliquid ut nesciunt hic. Repudiandae rem incidunt delectus unde ut nobis debitis.,IoC Detected,96.72,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Kabir Dixit,Opera/9.47.(X11; Linux i686; ckb-IQ) Presto/2.9.167 Version/10.00,Segment A,"Nellore, Rajasthan",125.101.162.87,,,Firewall
2023-04-19 04:06:43,68.87.231.142,61.25.139.18,52565,60715,TCP,263,Control,HTTP,"Dignissimos alias quas temporibus. Vero sit praesentium distinctio.
Qui reprehenderit nam.
Dolores quas molestias quia. Quibusdam reprehenderit perspiciatis est tenetur tenetur.",,24.48,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Fateh Sibal,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.26.1 (KHTML, like Gecko) Version/4.0 Safari/531.26.1",Segment C,"Adoni, Assam",,Log Data,,Firewall
2020-12-10 01:03:27,107.251.154.143,79.255.150.247,57494,40155,ICMP,933,Control,HTTP,"Nobis aliquid animi. Numquam minima nemo nisi iusto at in.
Minus quo dolores inventore. Pariatur temporibus vero consectetur beatae maxime possimus. Dolor sequi a culpa corrupti corrupti et.",IoC Detected,60.91,,DDoS,Known Pattern A,Blocked,Medium,Gokul Saha,Mozilla/5.0 (Android 2.2.1; Mobile; rv:8.0) Gecko/8.0 Firefox/8.0,Segment C,"Nizamabad, Telangana",51.205.241.191,,Alert Data,Server
2022-04-22 13:55:34,174.220.187.211,55.42.16.252,17261,58065,TCP,1036,Data,DNS,Esse modi ea ut debitis eveniet. Similique distinctio culpa aliquam autem eius. Earum distinctio reiciendis provident.,IoC Detected,77.45,,Malware,Known Pattern B,Blocked,Medium,Kiaan Mangal,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/61.0.899.0 Mobile/60B530 Safari/536.1",Segment B,"New Delhi, Tripura",,,,Server
2021-05-09 06:00:23,25.159.251.101,188.205.2.89,17737,22881,UDP,336,Control,DNS,"Excepturi praesentium dolore suscipit excepturi. Modi soluta eius debitis. Aspernatur sapiente illum corrupti quasi id.
Modi maxime voluptatum quae illo doloribus aut. Iste aliquam omnis amet.",,23.25,,Malware,Known Pattern B,Blocked,Low,Hunar Sahni,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/58.0.852.0 Safari/536.1",Segment B,"Jorhat, Karnataka",,Log Data,,Server
2021-08-04 06:30:57,22.124.100.8,164.26.236.156,62656,39057,ICMP,1379,Control,HTTP,Quisquam molestias odit iusto sed dolor delectus. Ex expedita neque error modi ex ipsam. Architecto libero a incidunt.,IoC Detected,29.69,Alert Triggered,Malware,Known Pattern A,Logged,High,Abram Varma,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_0 rv:3.0; ur-IN) AppleWebKit/531.18.7 (KHTML, like Gecko) Version/5.0.1 Safari/531.18.7",Segment A,"Sagar, Bihar",,,Alert Data,Firewall
2022-08-13 23:58:06,195.43.214.110,63.177.142.111,43174,64151,TCP,286,Control,HTTP,"Doloremque nesciunt similique. Dolorum est perspiciatis voluptate. Nisi suscipit esse eveniet debitis nobis harum et.
Neque enim commodi soluta voluptatem rerum iste. Tempora sequi veniam.",IoC Detected,0.98,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Madhav Kalla,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/51.0.864.0 Mobile/19G969 Safari/536.1",Segment B,"Deoghar, Manipur",,Log Data,,Server
2023-03-23 16:58:26,124.56.231.173,92.214.189.143,59404,46881,TCP,843,Data,HTTP,"Eveniet quae possimus ducimus libero dolores. Nisi ab natus animi aspernatur qui commodi. Vel at veniam repudiandae sequi.
Possimus saepe dolore nemo. Fugit porro aut ratione architecto sit.",,19.58,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Mannat Loke,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/47.0.864.0 Mobile/04E133 Safari/534.0",Segment B,"Fatehpur, Haryana",,Log Data,Alert Data,Firewall
2022-11-11 06:28:18,204.124.32.92,92.201.75.101,28038,58907,ICMP,587,Control,DNS,Facere tempora totam vel. Minima eos nulla magnam distinctio hic. Deleniti eligendi placeat reiciendis nemo consequatur aut.,IoC Detected,44.68,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Darshit Agate,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/15.0.817.0 Safari/535.0",Segment C,"Vadodara, Haryana",73.229.238.8,Log Data,,Firewall
2020-03-22 03:51:31,70.251.224.144,177.35.208.178,20303,51565,ICMP,369,Data,FTP,Quod provident ex voluptates perferendis atque. Quod numquam quos ut saepe aspernatur. Debitis voluptas soluta corporis tempora.,,67.22,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Ivan Badami,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; li-NL) AppleWebKit/532.48.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6532.48.1",Segment C,"Deoghar, Arunachal Pradesh",182.222.12.81,,,Server
2023-05-21 14:17:22,74.190.186.165,123.171.174.30,43532,18608,TCP,395,Data,HTTP,"Eveniet sint reprehenderit quidem iure. Nesciunt placeat facilis sed iste veniam. Magnam adipisci blanditiis sint culpa maxime.
Numquam necessitatibus quod aperiam. Harum debitis ad tenetur aperiam.",IoC Detected,49.71,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Jiya Sodhi,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0),Segment A,"Ballia, Assam",175.181.195.169,,,Firewall
2023-01-02 14:30:43,213.192.115.123,47.229.98.197,19690,50657,UDP,116,Data,DNS,"Distinctio quasi nisi. Facilis ipsum nostrum hic suscipit inventore delectus aut.
Hic fuga magnam aut. Praesentium nisi sint veniam. Tempora adipisci deleniti et perspiciatis numquam aut.",IoC Detected,66.23,,DDoS,Known Pattern B,Blocked,High,Piya Kashyap,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_9) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/29.0.867.0 Safari/532.1",Segment B,"Tinsukia, Madhya Pradesh",,Log Data,Alert Data,Server
2021-05-19 12:29:25,83.197.40.242,5.89.193.16,26115,8097,UDP,1085,Data,HTTP,"Quidem reprehenderit veniam reprehenderit. Debitis optio officiis dolores fugit.
Similique facere iure consectetur magnam. Officia voluptas commodi. Voluptatibus nihil et animi eum.",IoC Detected,91.1,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Gokul Saxena,Mozilla/5.0 (Android 2.3.4; Mobile; rv:44.0) Gecko/44.0 Firefox/44.0,Segment C,"Berhampur, Manipur",129.212.2.16,,,Server
2020-06-30 10:34:08,43.38.209.207,75.116.44.200,42415,62610,TCP,1373,Data,HTTP,"Ab sint at. Corrupti nam ea quam consequuntur inventore.
Ex dolore deserunt. Expedita eos repellat rerum eligendi dolorum. Quos quasi nemo voluptas.",IoC Detected,86.44,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Reyansh Sandhu,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; tig-ER) AppleWebKit/534.30.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.30.5",Segment B,"Allahabad, Meghalaya",,,,Server
2020-11-28 14:50:45,53.77.206.116,198.125.70.30,10709,34008,TCP,1357,Control,HTTP,A nihil minima suscipit dolorum. Ratione deserunt fugit ipsum quibusdam doloribus quidem accusamus. Necessitatibus veritatis temporibus enim officia.,IoC Detected,21.47,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Zain Borah,Mozilla/5.0 (Android 2.3.5; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,Segment A,"Bongaigaon, Karnataka",146.31.19.223,Log Data,Alert Data,Server
2022-12-16 12:42:38,90.83.38.40,27.138.154.147,3486,6440,TCP,498,Data,DNS,Soluta molestiae praesentium quis optio pariatur. Totam voluptas neque quibusdam optio delectus dolores maxime.,,59.88,,Malware,Known Pattern A,Logged,Low,Riaan Maharaj,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.0),Segment B,"Deoghar, Goa",,Log Data,Alert Data,Firewall
2021-10-09 03:53:37,138.245.1.126,123.23.102.226,52039,29948,ICMP,660,Data,HTTP,"Aperiam nam vero provident. Quod hic possimus enim in corporis.
Labore fuga libero. Eveniet iste placeat aut maxime distinctio similique. Libero molestias deserunt neque vero rerum numquam.",,97.17,,Intrusion,Known Pattern B,Logged,Medium,Renee Guha,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/55.0.839.0 Safari/531.1",Segment A,"Hajipur, Madhya Pradesh",,Log Data,Alert Data,Firewall
2021-09-02 19:13:42,112.50.209.131,99.93.133.112,7011,52447,ICMP,1078,Data,DNS,"Facere nostrum exercitationem pariatur. Occaecati aliquam similique deserunt ex aspernatur laboriosam.
Nulla eaque facilis. Libero neque atque optio placeat modi.",,58.78,,DDoS,Known Pattern A,Blocked,Low,Kismat Gole,Opera/8.42.(Windows NT 5.1; ia-FR) Presto/2.9.160 Version/12.00,Segment B,"Firozabad, Goa",147.253.118.224,,Alert Data,Server
2023-08-04 01:59:03,137.10.70.27,138.203.223.177,46924,27555,ICMP,83,Control,FTP,"Voluptatem incidunt esse. Minus voluptatum quasi.
Officiis praesentium architecto odit. Commodi tempora labore ex dolore quas minus. Dolore repellat laborum tempore quibusdam aspernatur.",,70.25,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Bhavin Choudhary,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_3 rv:5.0; hak-TW) AppleWebKit/532.36.6 (KHTML, like Gecko) Version/4.0.1 Safari/532.36.6",Segment A,"Panchkula, Rajasthan",166.212.60.150,,,Firewall
2020-07-31 05:18:21,86.9.152.151,125.0.16.67,56442,28047,TCP,448,Control,HTTP,Quidem ab accusamus perferendis delectus doloremque laborum aut. Velit facilis eaque incidunt. Dolore magni facilis quas mollitia.,,18.41,,Malware,Known Pattern B,Ignored,Medium,Vaibhav Amble,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.1),Segment B,"Tadipatri, Arunachal Pradesh",63.188.219.125,,,Server
2021-03-28 22:40:08,73.233.145.125,69.239.237.186,37416,24621,TCP,412,Control,DNS,Impedit sint rerum. In repudiandae quae. Commodi quisquam minima dolorem reiciendis. Autem beatae eaque aliquam.,IoC Detected,14.68,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Samiha Agrawal,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/28.0.858.0 Mobile/26Y759 Safari/533.0",Segment B,"Lucknow, Telangana",,Log Data,,Server
2022-04-15 09:50:56,207.225.236.182,77.148.20.237,59232,16159,TCP,1464,Data,DNS,"Dicta doloribus ad eius corrupti quae impedit enim. Molestiae deleniti ducimus accusamus enim nesciunt.
Eveniet pariatur fuga laborum praesentium. Nobis animi mollitia alias.",,70.66,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Suhana Hayre,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.1),Segment A,"Ghaziabad, Kerala",,,Alert Data,Firewall
2022-01-02 06:41:40,150.237.223.140,195.137.227.149,19241,50829,TCP,869,Data,HTTP,"Dolores suscipit eaque consequatur. Distinctio dolorem asperiores fuga earum. Nihil error suscipit nihil.
Cum iure facere at impedit fugit illum quod.",IoC Detected,61.12,,DDoS,Known Pattern B,Blocked,Medium,Inaaya  Bassi,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/17.0k0148.0 Mobile/57X052 Safari/535.2",Segment C,"Navi Mumbai, Manipur",218.136.32.18,,Alert Data,Firewall
2022-11-29 02:31:30,193.214.19.216,209.220.40.53,8128,65305,UDP,1276,Data,DNS,Aut velit aspernatur at asperiores vitae illo quia. Sint quod accusamus laboriosam nam. Voluptatibus distinctio mollitia necessitatibus libero veniam. In delectus suscipit eos qui maxime iusto.,,44.93,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Nitara Brar,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/49.0.895.0 Safari/535.1",Segment C,"Rampur, Himachal Pradesh",12.154.156.115,,,Server
2020-01-21 11:08:18,215.197.48.15,14.53.7.132,41614,24260,UDP,882,Data,DNS,"Quos saepe eveniet ab. Debitis beatae nam rem nesciunt.
Porro aspernatur deserunt quae in rerum cum. Laudantium eaque accusamus optio amet accusamus autem. Quos dolore qui maxime.",IoC Detected,13.08,,Malware,Known Pattern A,Blocked,High,Riya Batra,"Mozilla/5.0 (Linux; Android 3.2.2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/30.0.897.0 Safari/534.0",Segment B,"Noida, Bihar",95.170.81.3,Log Data,,Server
2023-01-22 06:11:34,213.23.145.8,44.145.26.103,2664,3435,ICMP,1372,Data,FTP,Architecto temporibus distinctio. Praesentium doloremque totam. Temporibus nostrum deleniti asperiores ab.,,67.22,,DDoS,Known Pattern A,Blocked,Low,Uthkarsh Samra,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/4269-10-23 14:29:47 Firefox/3.8,Segment B,"Gandhinagar, Chhattisgarh",,Log Data,,Server
2022-08-07 18:24:25,111.40.37.165,167.219.53.54,17790,10758,ICMP,998,Data,DNS,Qui harum quo voluptatibus nihil maxime. Maxime dolor quod ducimus non illo corrupti.,,5.27,,Intrusion,Known Pattern A,Blocked,High,Ela Din,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/40.0.809.0 Safari/532.1",Segment C,"Srikakulam, Uttarakhand",15.88.171.126,,,Firewall
2021-06-02 01:55:07,193.77.35.11,100.168.158.174,52810,59551,TCP,238,Data,FTP,Ratione nesciunt ullam consequuntur ad ut ad. Et nostrum eveniet cupiditate inventore soluta a.,,61.18,,Intrusion,Known Pattern A,Ignored,High,Shlok Ramaswamy,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; crh-UA) AppleWebKit/533.13.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6533.13.3",Segment B,"Siliguri, Chhattisgarh",111.212.114.181,,Alert Data,Server
2021-08-17 06:05:24,63.79.253.143,214.206.111.58,43284,29660,UDP,480,Data,DNS,Nesciunt debitis alias nesciunt fugiat voluptate cum. Repellat quasi culpa porro. Architecto enim quasi commodi doloremque.,,75.58,Alert Triggered,Malware,Known Pattern A,Logged,Low,Mamooty Saran,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; rv:1.9.5.20) Gecko/3088-10-16 15:09:21 Firefox/3.6.1,Segment C,"Jamnagar, Andhra Pradesh",,Log Data,,Firewall
2020-08-04 07:57:14,74.167.77.78,74.183.158.61,54401,43433,TCP,1048,Data,HTTP,"Porro molestiae quibusdam beatae non. Expedita quidem natus. Nisi reiciendis quidem possimus explicabo nisi.
Molestias eum laudantium voluptate exercitationem eaque illo. Natus alias reprehenderit.",IoC Detected,61.33,,Malware,Known Pattern B,Blocked,High,Nakul Dey,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.26.2 (KHTML, like Gecko) Version/4.0 Safari/533.26.2",Segment B,"Danapur, Himachal Pradesh",166.3.45.187,,Alert Data,Firewall
2023-05-05 14:52:57,79.107.8.26,99.146.74.139,48372,12554,ICMP,1278,Data,FTP,"Iure vero fugit illo inventore enim dolorem. Pariatur eos fugit ullam aliquam possimus.
Quasi reprehenderit provident ipsam dolorem delectus.",IoC Detected,3.43,,DDoS,Known Pattern A,Logged,Low,Shanaya Kunda,Opera/9.78.(Windows CE; ms-MY) Presto/2.9.167 Version/10.00,Segment A,"Adoni, Uttar Pradesh",200.198.3.116,Log Data,Alert Data,Server
